edad,comentario,lugar,genero,comentario_cleaned,prob_topico_0,prob_topico_1,prob_topico_2,prob_topico_3,prob_topico_4,prob_topico_5,prob_topico_6,prob_topico_7,prob_topico_8,prob_topico_9,topico_dominante
19,desconozco la mayoria de aspectos que se preguntan en esta encuesta ya que nunca he visitado el centro,abasolo,hombre,desconocer mayoria aspecto preguntar encuesta visitar centro,0.012500557189016952,0.012500000093786993,0.012501351892700291,0.012500000145702336,0.012500585474477927,0.01250083537954569,0.012500000119760449,0.012500000108981961,0.012501218390277166,0.8874954512057502,9
18,"llevo poco tiempo viviendo aqui, por lo general evito salir por la inseguridad.",michoacan,mujer,llevar tiempo vivir general evito salir inseguridad,0.012500836525802068,0.887493896497224,0.012500809410784765,0.012500874458389391,0.012500605865732678,0.01250038876433019,0.012500462691346945,0.012500421027384299,0.012501350688417252,0.012500354070588358,1
20,es un lugar un poco inseguro,salamanca,mujer,lugar inseguro,0.03334035898509063,0.03334463547609411,0.033336356182483616,0.03333878015142113,0.6999499772090813,0.03333333336619057,0.03334530042466108,0.03333516418870941,0.033339336290068085,0.03333675772620007,4
20,"es una ciudad bastante insegura, la visito por la universidad y de vez en cuando asisto a lugares concurridos con mis amigos para disfrutar. sin embargo no tiene lugares atractivos para pasar el rato. es una ciudad muy contaminada y siempre se ve mucho humo saliendo de las empresas de pemex. no tiene destinos turisticos que valgan la pena. le tengo carino por mis amigos y familiares que viven ahi.",irapuato,hombre,ciudad inseguro visito universidad asisto lugar concurrido amigo disfrutar lugar atractivo pasar rato ciudad contaminado humo salir empresa pemex destino turistico valgar pena carino amigo familiar vivir,0.0035719123558524257,0.0035717926990871296,0.0035717035707055417,0.003571499791093302,0.9678544626152694,0.00357164723426822,0.003571584250084938,0.003571672525549353,0.003571774323831097,0.0035719506342583793,4
20,es de las ciudades mas sucias de mexico por tener aqui cerca la refineria. me disgusta que se haya colocado una sede de la ug en una ciudad con tanta inseguridad y suciedad.,guanajuato,mujer,ciudad sucio mexico cerca refineria disgustar colocar sede ciudad tanto inseguridad suciedad,0.007693404077314391,0.007693527564434585,0.007693233405552887,0.007692307810866878,0.007692470769747174,0.9307626451658723,0.00769351621077438,0.007693303661106306,0.00769274498589129,0.007692846348439797,5
27,un poco peligroso pero bonito,valle de santiago,otro,peligroso bonito,0.3666617314742705,0.033338702092182766,0.03333333342442714,0.033333333678740404,0.033333333478962716,0.03333626667552199,0.03333333361724164,0.03333333359168977,0.03333750295489004,0.366659129012073,0
18,neutral,oaxaca,hombre,neutral,0.050000000436254806,0.05000000070065122,0.05000000028653917,0.050000001090373294,0.05000000045843358,0.050000000294013296,0.05000000089546303,0.050000000814579115,0.5499999945831745,0.050000000440518104,8
19,es buen lugar para asentarse siendo foraneo,arandas,hombre,lugar asentar foraneo,0.02500177265083868,0.7749878839417984,0.025001962666454346,0.025001374518841768,0.025001541278500294,0.025000000046746716,0.02500303035720945,0.0250004623748432,0.025001107759034278,0.02500086440573287,1
22,"es una ciudad que le hacen falta arboles y atenciones como baches en la ciudad, ademas hay lugares que se ven bandalizados",irapuato,mujer,ciudad falta arbol atencion bache ciudad lugar ver bandalizado,0.9099939081591065,0.010000554405886862,0.010000830713594689,0.010000655640499194,0.010000526561981856,0.01000077978861769,0.010000586026077429,0.010001004571314273,0.010000648276498839,0.010000505856422747,0
18,es un lugar peligroso pero te adaptas,villagran,mujer,lugar peligroso adaptar,0.7749797447350434,0.025005620733463366,0.02500122427563147,0.025002205306972097,0.025002472856837803,0.02500000004744078,0.025004826149845144,0.025000741708553362,0.0250017773477366,0.02500138683847606,0
20,es un buen lugar para vivir,salamanca,hombre,lugar vivir,0.03333824351125365,0.6999702227842757,0.03333658292463285,0.033336284122155835,0.033339260589714294,0.03333333335348709,0.03333979396873553,0.033334325698268816,0.033336764038374364,0.03333518900910193,1
20,te bueno salamanca,guanajuato,hombre,salamanca,0.05000881711865145,0.05000000007289434,0.050007736881633034,0.05000000011324467,0.05000000004774584,0.05000167602622605,0.050005099439839544,0.05001185453162159,0.5499623057815933,0.050002509986550134,8
21,"aqui naci lo visito por la universidad, me gusta su jardin principal y la calides de la gente",cortazar,mujer,naci visito universidad gustar jardin principal calid gente,0.01111130463636929,0.011111111205101915,0.01111111114962055,0.011112184745021627,0.011112017524683916,0.01111111115062372,0.011111111231131812,0.011111913417016577,0.011111111167003805,0.8999970237734268,9
20,"en general, hay mucha contaminacion. respecto a la seguridad, hay mucha delincuencia (como la hay en otros municipios del estado).",irapuato,mujer,general contaminacion seguridad delincuencia municipio,0.016672043117295206,0.01666719065336619,0.016668627048614777,0.01666666688698979,0.016666666759558597,0.016668408354457535,0.016666666847761885,0.016666666831463242,0.8499900670482617,0.01666699645223113,8
22,el gobierno podria implementar una mayor cultura de lugares atractivos pero la inseguridad viene cada dia mas fuerte y cierran mas lugares debido a su mala gestion,salamanca,mujer,gobierno implementar cultura lugar atractivo inseguridad venir fuerte cerrar lugar malo gestion,0.007694125933029245,0.007694528110313841,0.9307553375440143,0.007693017887995535,0.007693419761975006,0.00769274645156431,0.007695731450131927,0.007693761313386833,0.007693295454858731,0.007694036092730249,2
21,una ciudad con potencial turistico pero brutalmente abandonada y descuidada,salamanca,hombre,ciudad potencial turistico brutalmente abandonado descuidar,0.014287267637825592,0.014285714372691317,0.014287335673925036,0.014285714420836525,0.014286390368810176,0.014286942036139914,0.014285714396778395,0.014287752459604055,0.014286838146442339,0.8714203304869467,9
20,"mi opinion es que salamanca se convierte en algo malo por su inseguridad que vive actualmente, aparte de que no cuenta con tantas atracciones sociales para la estancia o visita",guanajuato,hombre,opinion salamanca convertir malo inseguridad vivir actualmente aparte tanto atraccion social estancia visita,0.00714418939758361,0.0071441365339595985,0.9357049772475858,0.007143496679044996,0.007143126640443876,0.007143269317871672,0.007146177995736406,0.0071436436876534445,0.007144070016397127,0.007142912483723444,2
22,vete de aqui lo mas pronto posible. :dd,guanajuato,hombre,vetir,0.5499999948527239,0.05000000066827201,0.05000000027332048,0.05000000103990129,0.050000000437269626,0.05000000028044938,0.05000000085404706,0.0500000007769169,0.05000000039691651,0.05000000042018277,0
20,"es un lugar bastante inseguro, contaminado, aburrido y poco atractivo, no es muy apto para el turismo",salamanca,hombre,lugar inseguro contaminado aburrido atractivo apto turismo,0.01250149058816376,0.012502393005448762,0.01250077535079334,0.012500698088953389,0.01250418960717534,0.012500000045181354,0.01250152687511017,0.012500234885780134,0.887487656600117,0.0125010349532767,8
20,"me gusta la ciudad porque es pequena, no tiene trafico, tiene lugares muy lindos a las afueras de la ciudad para vistas bonitas, hacer hiking, rutas de bici etc... y son pocos los buenos restaurantes pero con valor agregado c/u.",leon,mujer,gustar ciudad pequen trafico lugar lindo afuera ciudad vistas bonitas hiking ruta bici restaurante valor agregado,0.005883097791160117,0.005883140166963822,0.005882701568002536,0.005882836188228293,0.005882807972262992,0.005882721570162033,0.0058830817239782125,0.9470540910765788,0.0058827771861827746,0.005882744756480264,7
27,"pesimo sistema de transporte en horarios vespertinos o de fin de semana, muy sucias sus calles, su gobierno ni hablar, sin embargo, tiene mucha cultura solo q no es valorada como es debido y vaya q si tiene paisajes naturales increibles, aunque privatizados y el ecoparque tambien es agradable, aunque seco el estanque ;( y la variedad de gastronomia como sus precios son muy buenos. en la parte turistica tiene mucho potencial lastima q al gobierno no le interesa.",guanajuato,mujer,pesimo sistema transporte horario vespertino semana sucio calle gobierno hablar cultura valorar paisaje natural increibl privatizado ecoparque agradable seco estanque variedad gastronomia precio turistico potencial lastimo gobierno interesar,0.0034483944160584017,0.003448334880735813,0.0034483511257170896,0.0034483675602289174,0.003448494979660194,0.0034484302437999444,0.0034485739408380675,0.003448437055344886,0.0034484745484005736,0.968964141249216,9
24,"tiene muy buena gastronomia, pero creo que no es un lugar muy atractivo para visitar",irapuato,hombre,gastronomia lugar atractivo visitar,0.8199784782262008,0.020002643906318188,0.02000179241953103,0.020001277544849237,0.020003165932794536,0.02000000003816294,0.0200027947823631,0.020001811584668714,0.020003058851048475,0.020004976714062817,0
22,es un lugar lindo pero hay muchas cosas que se pueden cambiar,salamanca,mujer,lugar lindo cosa cambiar,0.0200010264662075,0.8199901725228884,0.02000111689446679,0.02000079616802105,0.0200013781877257,0.020000000032776775,0.02000174116107063,0.02000218544950977,0.020001082356076276,0.020000500761257322,1
22,"salamanca esta muy descuidado en su infraestructura, lugares muy viejos que se caen a pedazos, no dan mantenimiento a las plazas como galerias principalmente, en general la zona sur de salamanca esta muy descuidado, muchas calles sin pavimento actualmente, areas verdes muy feas, calles por igual muy descuidadas, incluyendo a las rancherias que le pertenecen a salamanca tienen su lado bonito o turistico, pero tampoco les dan su debido mantenimiento a las rancherias, precios elevados, como si todos en salamanca ganamos sueldo de petroleros, las ciudades de los alrededores tienen mas variedad en todos los aspectos y a precios mas accesibles.",salamanca,hombre,salamanca descuidado infraestructura lugar viejo caer pedazos mantenimiento plaza galeria principalmente general zona sur salamanca descuidado calle pavimento actualmente area verde feo calle descuidado incluir rancheria pertenecer salamanca bonito turistico mantenimiento rancheria precio elevado salamanca ganar sueldo petrolero ciudad alrededor variedad aspecto precio accesibl,0.0022223800891775286,0.0022222684871486807,0.0022223827564361444,0.0022222806195317806,0.0022222996252046507,0.0022223252552971045,0.002222371278393884,0.0022223264013554603,0.979998915934569,0.0022224495528857767,8
19,esta muy feo... es peligroso salir ya sea de dia o de noche,guanajuato,mujer,feo peligroso salir noche,0.8199887655523135,0.020006675089604676,0.020000000052704674,0.020000000199844097,0.020003851951302793,0.020000000054085865,0.020000000164262417,0.020000000149478735,0.020000706705426547,0.020000000080976507,0
21,"faltan muchas cosas para que salamanca sea mucho mejor, pero empezando con la inseguridad no ayuda en nada en general.",salamanca,mujer,faltar cosa salamanca empezar inseguridad ayudar general,0.012501524147427712,0.012505834460921017,0.012502553582106463,0.012500000144944309,0.012500619770714516,0.012501041137897188,0.01250403083530781,0.01250270300033844,0.8874808626259021,0.012500830294440388,8
21,"siento que salamanca es una ciudad en la que todavia se necesita invertir mas en seguridad, como ocurre en muchas ciudades de mexico. sin embargo, considero que aqui se ha descuidado un poco la ciudad en aspectos basicos como la limpieza, el riego de areas verdes y el mantenimiento en general. ademas, ultimamente he percibido que la vida nocturna termina mas temprano, lo que da la impresion de un “toque de queda” no oficial. por estas razones, pienso que salamanca no es considerada una ciudad muy turistica. aun asi, debo reconocer que tiene aspectos positivos. durante las fiestas y en el tianguis, por ejemplo, se pueden encontrar muchos productos y comida a precios muy accesibles. tambien, cuando se realizan eventos especiales como la feria del elote o la feria del nopal, el centro de la ciudad se reactiva y atrae a mas personas, lo cual ayuda a impulsar el comercio local y le da mas vida al lugar. en conclusion, aunque salamanca tiene areas importantes por mejorar, tambien cuenta con tradiciones y actividades que fortalecen su economia local y su identidad.",irapuato,mujer,sentir salamanca ciudad necesitar invertir seguridad ocurrir ciudad mexico considerar descuidar ciudad aspecto basico limpieza riego area verde mantenimiento general ultimamente percibir vida nocturno terminar impresion toque queda oficial razon pensar salamanca considerar ciudad turistico deber reconocer aspecto positivo fiesta tianguis ejemplo encontrar producto comida precio accesibl realizar evento especial feria elote feria nopal centro ciudad reactivo atraer persona ayudar impulsar comercio local vida lugar conclusion salamanca area importante mejorar tradicion actividad fortalecer economia local identidad,0.0012987995415361402,0.001298781442470552,0.9883107744207236,0.0012987492453147968,0.0012987824964321962,0.0012987936707657215,0.0012988271973514653,0.0012987890368595675,0.0012989009738243202,0.0012988019747216344,2
19,salamanca es una ciudad algo grande pero en mi opinion esta algo descuidada.,otro,hombre,salamanca ciudad opinion descuidado,0.020003263832615574,0.020000000049740077,0.0200040859514877,0.020000000077272595,0.020000862313499866,0.020002207544278616,0.020000368623930242,0.020005114557403388,0.8199826282225791,0.020001468827192937,8
21,"es un lugar familiar mas que turistico , falta un poco en cuanto arreglo del paisaje .",michoacan,mujer,lugar familiar turistico faltar arreglo paisaje,0.01428802217872052,0.014288207884553771,0.01428648842028134,0.01428691890961627,0.014288042097851618,0.014285714322280683,0.01428835027878415,0.014286119462760335,0.014287565000910224,0.8714145714442411,9
21,"creo que todo lo malo de salamanca proviene de la inseguridad, y que hacen falta mas zonas para lo recreativo",salamanca,hombre,malo salamanca provenir inseguridad falta zona recreativo,0.012502128351011192,0.01250075186000172,0.012501790709378484,0.012500752317447192,0.01250000003420471,0.012500702208088844,0.01250089663397261,0.8874911781245324,0.012501662692340503,0.012500137069022409,7
21,es un lugar excelente para turistas ya que tiene variedad de puntos de interes y un lugar relativamente comodo para los que viven aqui.,salamanca,hombre,lugar excelente turista variedad punto inter lugar relativamente comodo vivir,0.009091677089018807,0.009092616967747257,0.009091540125432195,0.00909207964035885,0.9181730543519602,0.009092216360369035,0.009092557434981502,0.00909107802874823,0.009091684526351325,0.00909149547503273,4
20,"no vivo en salamanca, entonces mi opinion al respecto no es muy genuina porque he visitado pocas veces este lugar, pero realmente lo unico que he hecho es ir al centro, es como el unico lugar donde puedes hacer algo, me parece regular, no es una gran ciudad, es una ciudad bastante promedio en guanajuato",irapuato,mujer,vivir salamanca opinion genuin visitar lugar realmente unico centro unico lugar poder regular ciudad ciudad promedio guanajuato,0.005557235996277071,0.005556646937511001,0.00555630162975993,0.005556062730450283,0.005556180591663553,0.0055561119946891495,0.005556632071530934,0.005555970565132793,0.9499925103381656,0.005556347144819883,8
23,"si bien es una ciudad relativamente pequena, cuenta con una gran cantidad de establecimientos que ofrecen variedad de actividades y comidas. la comida de salamanca es muy deliciosa, nieves, empanadas,, antojitos mexicanos y tacos. en cuestion de variedad, el centro de las artes y casa de la cultura ofrecen un espacio para la expresion artistica, y las plazas tienen cine y muchos restaurantes. tambien, centro historico es bastante interesante, uno se siente seguro ya que esta bien iluminado y la decoracion esta bien. adicionalmente, tiene buenos medios de transporte publico y es bastante comodo andar en bici o caminando. por ejemplo, la colonia bellavista y sus alrededores son una zona muy bonita para caminarla y ofrece muchisimos restaurantes y panaderias. por otro lado, la refineria en medio de la ciudad definitivamente no es algo bueno para la salud y nos genera un aroma asqueroso. ademas, los conductores casi nunca dan el paso en cruces peatonales y en general conducen mal; se saltan rojos, pasan con musica a alto volumen por las calles, no encienden sus direccionales, conducen a exceso de velocidad, etc. ahora, en temas de seguridad, personalmente nunca me he sentido en riesgo de ser asaltado o violentado, mas que ironicamente en los cruces peatonales, inclusive diria que esta mas tranquilo que otras ciudades de la entidad como irapuato o celaya.",irapuato,hombre,ciudad relativamente pequen cantidad establecimiento ofrecer variedad actividad comida comida salamanca delicios nieve empanada antojito mexicano taco cuestion variedad centro art casa cultura ofrecer espacio expresion artistico plaza cine restaurante centro historico interesante sentir seguro iluminado decoracion adicionalmente medio transporte publico comodo andar bici caminar ejemplo colonia bellavista alrededor zona bonito caminar ofrecer muchisir restaurante panaderia refineria ciudad definitivamente salud generar aroma asqueroso conductor paso cruz peatonal general conducir saltar rojo pasar musica alto volumen calle encender direccional conducir exceso velocidad tema seguridad personalmente sentir riesgo asaltar violentado ironicamen cruz peatonal inclusivir dirio tranquilo ciudad entidad irapuato celaya,0.0010101568396587836,0.0010101229739711837,0.0010101494845283577,0.0010101438836466992,0.0010101640840029429,0.9909085772025655,0.0010101542968982138,0.001010172150943519,0.001010205138008226,0.0010101539457764914,5
19,un lugar muy promedio sin mucho que ofrecer turisticamente,salamanca,hombre,lugar promedio ofrecer turisticamente,0.020002127081294997,0.020003473732286108,0.02000091498734733,0.8199825748830115,0.020001848842916406,0.020001696567409504,0.02000370971512059,0.020000554309638503,0.02000206339173435,0.020001036489240544,3
20,su principal ventaja es que es raro encontrar trafico y los tiempos de traslado son sencillos y rapidos pero le hace falta mas variedad de establecimientos asi como actividades recreativas.,guanajuato,hombre,principal ventaja raro encontrar trafico tiempo traslado sencillo rapido falta variedad establecimiento actividad recreativa,0.006666796659258181,0.006666760482453772,0.006666743522163824,0.9399987702124051,0.006666728100760203,0.006666833416431886,0.0066667864564507896,0.006667073930659327,0.006666722442122942,0.006666784777294034,3
21,"no puedo opinar mucho al respeto ya que soy de las personas que casi no salen de su casa mas que para el mandado, generalmente no salgo por la inseguridad",guanajuato,mujer,opinar respeto persona salir casa mandado generalmente salgo inseguridad,0.010000235624442189,0.9099984346611674,0.010000132166138197,0.010000000068986681,0.01000022636873213,0.010000238880357793,0.010000414059977612,0.010000258613687156,0.010000059528559372,0.010000000027951504,1
21,saquenme de aqui ayuda,cueramaro,mujer,saquenmir ayudo,0.033333333568127455,0.03333333371086922,0.03333333348744727,0.03333333392187826,0.03333333358008847,0.03333333349147246,0.03333333381625686,0.033333333772479046,0.6999999970809545,0.03333333357042646,8
22,"no la conozco muy bien pero todo lo que escucho de personas que viven ahi y no son de ahi es que es un lugar muy contaminado y peligroso, y no recuerdo nunca haber escuchado cosas positivas del lugar que no sean sus mercados",irapuato,hombre,conocer escuchar persona vivir lugar contaminado peligroso recordar escuchar cosa positivo lugar mercado,0.0071436006626094785,0.9357115658986137,0.007143150195336087,0.007143020091450502,0.007143271115319773,0.007142857153490471,0.0071435004460953635,0.007142911982409981,0.007143162819679045,0.007142959634995571,1
20,"creo que no es un lugar al cual sea un punto de interes para conocer, me parece que hay demasiada contaminacion, es muy peligroso y no hay nada interesante que puedas hacer",salvatierra,hombre,lugar punto inter demasiado contaminacion peligroso interesante poder,0.3444410056323807,0.011113574688184824,0.011112354765447259,0.011112091436662907,0.011114452210510266,0.5666513411838234,0.01111874429954475,0.011111440895961137,0.011113267322743411,0.011111727564741538,5
18,tiene sus puntos tanto buenos como malos pero nunca es malo intentar cosas nuevas y si tiene una comodidad bastante buena y con convivencia pues mayormente,salamanca,hombre,punto malo malo intentar cosa comodidad convivencia mayormente,0.011111111181086564,0.011112171925229274,0.8999959365213039,0.011111111285406493,0.011112816276628577,0.011111707645684506,0.011111111254373694,0.011111528000082088,0.01111139472847399,0.011111111181730792,2
22,"en general me parece una ciudad que nos destaca por tener atractivo turistico o algo que motive a la gente a querer visitar la ciudad, no es visualmente muy bonita en su mayoria y si tiene un olor no muy agradable",dolores hidalgo,hombre,general ciudad destacar atractivo turistico motivir gente querer visitar ciudad visualmente bonito mayoria olor agradable,0.0062508314564218535,0.006250202166030645,0.00625066512426006,0.00625000005582587,0.006250331314847427,0.0062505221670658825,0.0062500000458862335,0.006250705284916696,0.006250959069280148,0.9437457833154652,9
23,"es una cuidad chica, por ende, no hay mucha variedad de comida, lugares, souvenirs u atracciones, aparte de que siento que no tenemos tanta cultura y esta el tema de la inseguridad tambien.",salamanca,mujer,cuidad chico ende variedad comida lugar souvenirs atraccion aparte sentir tanto cultura tema inseguridad,0.006667037287120589,0.006666981730126796,0.006667031141647021,0.006667088137436977,0.006666982304407611,0.006667183585940734,0.9399972031391488,0.006666821685756658,0.00666681875650166,0.006666852231913267,6
22,"soy foraneo, vengo y regreso diario, no he visto mucho y no viajo mucho asi que no podria dar una opinion muy completa",celaya,hombre,foraneo venir regreso diario ver viajar opinion completo,0.01111178043772015,0.011112746567137958,0.8999965918640646,0.011111111319012662,0.011111111198765898,0.011111557500074084,0.011111111281996378,0.011111111266616637,0.011111767369264568,0.011111111195347082,2
22,"es muy inseguro, los transportes son caros al igual que ciertas comidas.",salamanca,mujer,inseguro transporte caro comida,0.020000000042382192,0.02000000006798842,0.02000046329041979,0.020000000105623087,0.8199958142755093,0.020001376568959103,0.020001454001702827,0.020000000079003617,0.020000433111020406,0.02000045845739134,4
22,"creo que el transporte, por ejemplo en mi caso, ya que desconozco si los demas son iguales, no deberia limitarse a las 7pm, porque muchas veces necesitamos regresar mas tarde incluso 7:30 y ya toca pedir un uber que es mas caro. tambien considero que hay muy pocas cosas para hacer e incluso para comer cuando el plan se limita a ""vamos a salir a comer"" porque no hay mucha comida de buena relacion calidad-precio. y pues tambien creo que deberia de cuidarse la higiene y comodidad del transporte publico, porque creo que si es deficiente. y que los conductores no se ofendan cuando les pagues ""precio de estudiante"".",valle de santiago,mujer,transporte ejemplo caso desconocer dema igual deberio limitar necesitar regresar tocar pedir uber caro considerar cosa comer plan limitar salir comer comida relacion calidadprecio deberio cuidar higiene comodidad transporte publico deficiente conductor ofendar paguser precio estudiante,0.002702733847750828,0.002702813776957252,0.00270282840031329,0.0027027027317021194,0.9756751555805341,0.002702769037083914,0.002702766511047583,0.0027027027243935937,0.0027027687397045467,0.0027027586505129777,4
23,"creo que tiene mucho potencial, en especial en cuanto a la gastronomia y las actividades culturales",irapuato,mujer,potencial especial gastronomia actividad cultural,0.016667949224866127,0.016666666751247377,0.016667424866453697,0.016668104928846555,0.016666666722067097,0.016667055571132138,0.016666666774671234,0.8499942436031331,0.016666666716963537,0.01666855484061906,7
21,"lugar pequeno, sin muchas atracciones, nada llamativo",irapuato,mujer,lugar pequeno atraccion llamativo,0.020002125536937393,0.020003412169633306,0.02000134994167342,0.8199819564912991,0.02000184832018959,0.02000000002812473,0.020006388032680084,0.020000554389954465,0.02000132848545494,0.020001036604053012,3
21,"salamanca es un lugar muy hostil, no lo recomendaria para visitar pero o lo dejaria de ultima opcion ya que son contados los lugares ""bonitos"" que uno encuentra en facebook",leon,mujer,salamanca lugar hostil recomendario visitar dejaria ultima opcion contar lugar bonito facebook,0.007693988415159923,0.007693605347279794,0.007693257053127277,0.007692934613487938,0.007693010643497589,0.007692477452530421,0.007694080801697403,0.0076933283279644995,0.007694779460276161,0.930758537884979,9
25,"creo que salamanca podria ser una buena ciudad si el gobierno quisiera hacerla crecer, pero hay mucha inseguridad y todo se ve muy descuidado",irapuato,mujer,salamanca ciudad gobierno querer hacer crecer inseguridad descuidado,0.011112188692884948,0.011111691581016983,0.011112057236303808,0.011111111176826203,0.01111126877295202,0.011111720215526333,0.011112281254868928,0.8999919473333231,0.01111352258553558,0.011112211150762082,7
